Дата,Сумма,Операция,Детали,Unnamed: 4,user_id,category
23.01.26,"+ 2 000,00 ₸",Пополнение,Асылбек С.,,user_560,Рестораны
23.01.26,"- 2 030,00 ₸",Покупка,Гелиос,,user_471,Коммуналка
23.01.26,"+ 25 000,00 ₸",Пополнение,Бакытгуль С.,,user_809,Авто
22.01.26,"- 4 000,00 ₸",Перевод,Марлен Б.,,user_347,Продукты
22.01.26,"+ 2 170,00 ₸",Пополнение,Дильназ С.,,user_347,Подписки
22.01.26,"+ 2 170,00 ₸",Пополнение,Бауыржан Н.,,user_304,Медицина
22.01.26,"+ 3 400,00 ₸",Пополнение,Дастан Т.,,user_966,Коммуналка
22.01.26,"- 10 400,00 ₸",Перевод,Қазбек А.,,user_966,Коммуналка
22.01.26,"- 5 000,00 ₸",Перевод,Хақназар Ғ.,,user_665,Коммуналка
22.01.26,"+ 5 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_471,Кредиты
22.01.26,"+ 10 400,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_304,Развлечения
21.01.26,"- 1 999,00 ₸",Покупка,YANDEX.PLUS,,user_347,Продукты
21.01.26,"+ 2 000,00 ₸",Пополнение,Дильназ С.,,user_777,Рестораны
21.01.26,"- 1 000,00 ₸",Перевод,Асылхан Ы.,,user_966,Красота
21.01.26,"+ 500,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_379,Медицина
21.01.26,"+ 500,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_379,Образование
21.01.26,"- 960,00 ₸",Перевод,Ахан Д.,,user_304,Коммуналка
21.01.26,"+ 960,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_304,Дети
21.01.26,"- 10 000,00 ₸",Перевод,Дильназ С.,,user_777,Связь
21.01.26,"+ 10 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Красота
21.01.26,"- 1 430,00 ₸",Перевод,Əлібек Ө.,,user_521,Медицина
20.01.26,"- 2 000,00 ₸",Перевод,Гулнар А.,,user_560,Образование
20.01.26,"+ 2 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Инвестиции
20.01.26,"- 4 700,00 ₸",Перевод,Ержан К.,,user_777,Питомцы
20.01.26,"+ 4 700,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_379,Красота
20.01.26,"- 360,00 ₸",Перевод,Ахан Д.,,user_304,Одежда
20.01.26,"- 4 110,00 ₸",Покупка,"ТОО ""АС TIME""",,user_809,Подарки
20.01.26,"+ 5 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Такси
20.01.26,"- 10 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_560,Штрафы
20.01.26,"+ 10 000,00 ₸",Пополнение,Аймат Қ.,,user_777,Дети
20.01.26,"- 3 120,00 ₸",Перевод,Есбол С.,,user_347,Образование
20.01.26,"+ 3 120,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Авто
20.01.26,"- 1 500,00 ₸",Перевод,Марлен Б.,,user_471,Транспорт
20.01.26,"+ 1 500,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_471,Страхование
20.01.26,"- 50 000,00 ₸",Перевод,Жанат Б.,,user_379,Авто
20.01.26,"+ 25 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Продукты
19.01.26,"+ 25 000,00 ₸",Пополнение,Əлішер Б.,,user_560,Кредиты
19.01.26,"- 10 000,00 ₸",Перевод,Аймат Қ.,,user_471,Одежда
19.01.26,"+ 10 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_521,Образование
18.01.26,"- 2 520,00 ₸",Покупка,Моника,,user_379,Страхование
18.01.26,"- 1 106,00 ₸",Перевод,Аймат Қ.,,user_304,Рестораны
18.01.26,"+ 2 500,00 ₸",Пополнение,Əлішер Б.,,user_809,Одежда
18.01.26,"- 1 750,00 ₸",Перевод,Зейбаш Д.,,user_777,Рестораны
18.01.26,"+ 1 750,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Транспорт
18.01.26,"+ 2 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Красота
18.01.26,"- 1 200,00 ₸",Покупка,"ИП ""БАКТЫБАЕВА""",,user_966,Авто
18.01.26,"- 3 000,00 ₸",Перевод,Асылбек С.,,user_560,Спорт
18.01.26,"+ 2 350,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_966,Рестораны
17.01.26,"- 2 890,00 ₸",Перевод,Дархан Н.,,user_379,Такси
17.01.26,"+ 799,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_966,Продукты
17.01.26,"- 799,00 ₸",Покупка,APPLE.COM/BILL,,user_777,Образование
16.01.26,"- 200,00 ₸",Разное,Комиссия за перевод на карту др. банка,,user_471,Продукты
16.01.26,"- 16 838,00 ₸",Перевод,На карту Freedom Finance Bank*8197,,user_665,Развлечения
16.01.26,"+ 16 838,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Связь
16.01.26,"- 10 000,00 ₸",Перевод,Дильназ С.,,user_560,Одежда
16.01.26,"+ 10 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_304,Одежда
16.01.26,"+ 5 000,00 ₸",Пополнение,Хайдар Б.,,user_966,Дети
16.01.26,"- 300,00 ₸",Перевод,Раимбек М.,,user_777,Путешествия
16.01.26,"- 500,00 ₸",Перевод,Айгерим К.,,user_379,Одежда
16.01.26,"+ 500,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Красота
15.01.26,"- 1 060,00 ₸",Перевод,Зиннур А.,,user_347,Красота
15.01.26,"+ 1 200,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Медицина
15.01.26,"- 399,00 ₸",Разное,Комиссия за перевод на карту др. банка,,user_347,Связь
15.01.26,"- 42 000,00 ₸",Перевод,На карту Freedom Finance Bank*8197,,user_665,Подписки
15.01.26,"+ 2 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Транспорт
14.01.26,"+ 40 000,00 ₸",Пополнение,Бексұлтан А.,,user_560,Развлечения
14.01.26,"- 990,00 ₸",Покупка,"ИП ""ТОХТИЕВ""",,user_560,Путешествия
13.01.26,"- 4 981,00 ₸",Покупка,SMALL,,user_966,Связь
13.01.26,"+ 5 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Инвестиции
13.01.26,"+ 800,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Транспорт
13.01.26,"- 500,00 ₸",Перевод,Альбина А.,,user_347,Спорт
13.01.26,"- 200,00 ₸",Перевод,Арзулла А.,,user_347,Развлечения
13.01.26,"- 300,00 ₸",Перевод,Арзулла А.,,user_304,Питомцы
11.01.26,"- 9 990,00 ₸",Покупка,Google One,,user_304,Дети
11.01.26,"+ 9 990,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Связь
11.01.26,"- 2 900,00 ₸",Покупка,"ИП ""ТОХТИЕВ""",,user_809,Питомцы
11.01.26,"+ 3 000,00 ₸",Пополнение,Əлішер Б.,,user_665,Красота
10.01.26,"- 20 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_560,Страхование
10.01.26,"+ 4 600,00 ₸",Пополнение,Ерсултан А.,,user_809,Инвестиции
10.01.26,"+ 4 654,00 ₸",Пополнение,Дəурен Т.,,user_966,Питомцы
10.01.26,"+ 4 626,00 ₸",Пополнение,Темірлан Б.,,user_966,Авто
10.01.26,"+ 2 400,00 ₸",Пополнение,Ердан Б.,,user_966,Развлечения
10.01.26,"+ 2 400,00 ₸",Пополнение,Темірлан Б.,,user_521,Образование
10.01.26,"+ 1 709,40 ₸",Пополнение,Ерлан Б.,,user_560,Коммуналка
10.01.26,"- 25 600,00 ₸",Покупка,Медина,,user_379,Такси
10.01.26,"+ 25 600,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Путешествия
10.01.26,"- 2 650,00 ₸",Перевод,Султан А.,,user_379,Такси
10.01.26,"+ 2 650,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Питомцы
09.01.26,"- 5 000,00 ₸",Перевод,Хақназар Ғ.,,user_966,Страхование
09.01.26,"- 5 161,10 ₸ (- 10,00 USD)",Покупка,CURSOR USAGE DEC,,user_809,Путешествия
09.01.26,"- 1 580,00 ₸",Покупка,Google YouTubePremium,,user_777,Спорт
09.01.26,"+ 10 000,00 ₸",Пополнение,Мұхамедəмен Ə.,,user_347,Красота
09.01.26,"- 1 490,00 ₸",Покупка,APPLE.COM/BILL,,user_521,Подарки
09.01.26,"+ 3 070,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Подписки
08.01.26,"- 18 000,00 ₸",Перевод,Бакытгуль С.,,user_777,Такси
08.01.26,"+ 18 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Дети
07.01.26,"- 400,00 ₸",Перевод,Марлен Б.,,user_471,Штрафы
05.01.26,"- 500,00 ₸",Перевод,Мейрамбек Б.,,user_304,Ремонт
05.01.26,"+ 500,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_471,Одежда
05.01.26,"- 200 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_471,Электроника
05.01.26,"- 25 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_560,Дети
05.01.26,"- 100 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_471,Одежда
05.01.26,"+ 325 000,00 ₸",Пополнение,С карты другого банка,,user_379,Красота
05.01.26,"- 630,00 ₸",Перевод,Еркебулан Н.,,user_665,Кредиты
04.01.26,"- 3 500,00 ₸",Покупка,"ИП ""ТОХТИЕВ""",,user_560,Связь
04.01.26,"+ 5 000,00 ₸",Пополнение,С карты другого банка,,user_560,Ремонт
04.01.26,"- 1 000,00 ₸",Перевод,Еркебулан Н.,,user_471,Электроника
04.01.26,"- 1 300,00 ₸",Перевод,Марлен Б.,,user_304,Инвестиции
04.01.26,"- 75 000,00 ₸",Перевод,Жанат Б.,,user_665,Красота
04.01.26,"+ 5 143,00 ₸",Пополнение,С карты другого банка,,user_521,Страхование
04.01.26,"- 17 559,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_379,Развлечения
04.01.26,"+ 74 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_966,Спорт
04.01.26,"+ 10 000,00 ₸",Пополнение,Əлішер Б.,,user_379,Медицина
04.01.26,"- 10 000,00 ₸",Перевод,Мұхамедəмен Ə.,,user_347,Развлечения
04.01.26,"+ 10 000,00 ₸",Пополнение,С карты другого банка,,user_665,Электроника
03.01.26,"- 13 640,00 ₸",Покупка,"ТОО ""ORTALYQ АПТЕКА""",,user_966,Дети
02.01.26,"- 2 500,00 ₸",Перевод,Мұхамедəмен Ə.,,user_665,Образование
01.01.26,"- 30 000,00 ₸",Перевод,Еркебулан Н.,,user_665,Штрафы
01.01.26,"+ 30 000,00 ₸",Пополнение,С карты другого банка,,user_777,Питомцы
01.01.26,"- 7 000,00 ₸",Покупка,Meganet,,user_777,Образование
01.01.26,"- 3 600,00 ₸",Покупка,ONAY.KZ,,user_379,Дети
01.01.26,"- 2 959,00 ₸",Покупка,Izi,,user_521,Страхование
01.01.26,"- 10 000,00 ₸",Перевод,Бакытгуль С.,,user_560,Коммуналка
01.01.26,"- 25 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_471,Электроника
01.01.26,"+ 68 709,00 ₸",Пополнение,С карты другого банка,,user_471,Продукты
31.12.25,"- 2 855,00 ₸",Перевод,Бауыржан Ш.,,user_809,Одежда
31.12.25,"- 13 490,00 ₸",Покупка,APPLE.COM/BILL,,user_347,Штрафы
31.12.25,"+ 13 490,00 ₸",Пополнение,С карты другого банка,,user_560,Одежда
31.12.25,"- 20 000,00 ₸",Перевод,Əлішер Б.,,user_809,Подписки
31.12.25,"+ 25 000,00 ₸",Пополнение,С карты другого банка,,user_560,Инвестиции
31.12.25,"- 50 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_809,Дети
31.12.25,"+ 45 000,00 ₸",Пополнение,С карты другого банка,,user_777,Транспорт
31.12.25,"- 529,00 ₸",Покупка,Аппарат самообслуживания,,user_809,Медицина
31.12.25,"- 2 400,00 ₸",Перевод,Нурлан А.,,user_809,Рестораны
31.12.25,"- 1 500,00 ₸",Перевод,Марлен Б.,,user_521,Путешествия
30.12.25,"- 1 550,00 ₸",Перевод,Наурызбай М.,,user_347,Продукты
30.12.25,"- 1 980,00 ₸",Покупка,Добрая Аптека,,user_777,Связь
30.12.25,"- 800,00 ₸",Покупка,Аппарат самообслуживания,,user_777,Развлечения
30.12.25,"- 1 500,00 ₸",Перевод,Нұрасыл Р.,,user_777,Рестораны
30.12.25,"- 890,00 ₸",Покупка,Аппарат самообслуживания,,user_665,Страхование
29.12.25,"- 560,00 ₸",Перевод,Айдархан Т.,,user_809,Такси
